user_id,age,job,marital,education,default,balance,housing_loan,vehicle_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Products
193,55,management,married,tertiary,no,73,yes,no,unknown,5,may,142,2,-1,0,unknown,no,"business loan,names,Flexi cash,loan against car,Tax saving FD,RubyX,vehicle insurance,Insta car loan,Insta home loan,home loan balance transfer,money multiplier FD,loan against securities,gold loan,Emaralde,FD Xtra,Manchester United,Insta PL,new car loan,Fixed deposit,Pradhan mantri awas yojana,education loan,recurring deposit,Travel insurance,Sapphiro,old car loan,life insurance,loan against property"
194,42,admin.,married,secondary,no,445,yes,no,unknown,5,may,67,1,-1,0,unknown,no,"Insta car loan,Sapphiro,loan against property,old car loan,business loan,Fixed deposit,home loan balance transfer,vehicle insurance,Manchester United,money multiplier FD,Insta PL,RubyX,names,Flexi cash,Insta home loan,loan against car,Tax saving FD,new car loan,life insurance,FD Xtra,education loan,gold loan,Pradhan mantri awas yojana,Travel insurance,recurring deposit,Emaralde,loan against securities"
195,34,blue-collar,married,secondary,no,243,yes,no,unknown,5,may,291,1,-1,0,unknown,no,"Insta car loan,Manchester United,loan against securities,home loan balance transfer,Sapphiro,Tax saving FD,education loan,RubyX,Flexi cash,Fixed deposit,loan against property,Pradhan mantri awas yojana,loan against car,gold loan,vehicle insurance,money multiplier FD,names,business loan,old car loan,Travel insurance,Insta PL,FD Xtra,Emaralde,Insta home loan,new car loan,life insurance,recurring deposit"
196,33,blue-collar,single,secondary,no,307,yes,no,unknown,5,may,309,2,-1,0,unknown,no,"Travel insurance,Insta PL,recurring deposit,Insta car loan,names,loan against car,Insta home loan,Emaralde,business loan,Manchester United,vehicle insurance,gold loan,Fixed deposit,Sapphiro,Pradhan mantri awas yojana,money multiplier FD,loan against property,old car loan,loan against securities,new car loan,Tax saving FD,home loan balance transfer,life insurance,RubyX,Flexi cash,FD Xtra,education loan"
197,38,services,married,secondary,no,155,yes,no,unknown,5,may,248,1,-1,0,unknown,no,"Insta PL,loan against property,RubyX,Insta home loan,Manchester United,FD Xtra,vehicle insurance,home loan balance transfer,Sapphiro,Emaralde,new car loan,life insurance,Insta car loan,loan against car,education loan,recurring deposit,Pradhan mantri awas yojana,names,business loan,gold loan,Flexi cash,Tax saving FD,money multiplier FD,Travel insurance,Fixed deposit,loan against securities,old car loan"
198,50,technician,divorced,tertiary,no,173,no,yes,unknown,5,may,98,1,-1,0,unknown,no,"life insurance,Emaralde,FD Xtra,Insta PL,names,Insta car loan,Flexi cash,Pradhan mantri awas yojana,Travel insurance,home loan balance transfer,Sapphiro,RubyX,Insta home loan,money multiplier FD,business loan,new car loan,old car loan,Manchester United,loan against car,Fixed deposit,recurring deposit,Tax saving FD,gold loan,education loan,loan against securities,vehicle insurance,loan against property"
199,43,management,married,tertiary,no,400,yes,no,unknown,5,may,256,1,-1,0,unknown,no,"FD Xtra,home loan balance transfer,money multiplier FD,names,Insta PL,Insta car loan,life insurance,loan against securities,loan against car,RubyX,vehicle insurance,education loan,business loan,loan against property,Flexi cash,Tax saving FD,Pradhan mantri awas yojana,gold loan,new car loan,Insta home loan,Emaralde,Fixed deposit,Travel insurance,recurring deposit,Manchester United,Sapphiro,old car loan"
200,61,blue-collar,divorced,primary,no,1428,yes,no,unknown,5,may,82,2,-1,0,unknown,no,"loan against car,life insurance,loan against property,Emaralde,Flexi cash,education loan,business loan,Travel insurance,vehicle insurance,names,recurring deposit,Manchester United,old car loan,RubyX,loan against securities,Insta PL,Fixed deposit,Tax saving FD,Pradhan mantri awas yojana,home loan balance transfer,new car loan,Insta car loan,gold loan,Insta home loan,money multiplier FD,FD Xtra,Sapphiro"
201,47,admin.,married,secondary,no,219,yes,no,unknown,5,may,577,1,-1,0,unknown,no,"Insta car loan,Travel insurance,gold loan,loan against property,Fixed deposit,loan against securities,names,home loan balance transfer,Flexi cash,life insurance,Tax saving FD,Emaralde,vehicle insurance,recurring deposit,business loan,education loan,old car loan,RubyX,Pradhan mantri awas yojana,Manchester United,Insta home loan,new car loan,money multiplier FD,FD Xtra,Sapphiro,Insta PL,loan against car"
202,48,self-employed,married,tertiary,no,7,yes,no,unknown,5,may,286,1,-1,0,unknown,no,"Pradhan mantri awas yojana,vehicle insurance,Insta car loan,Insta PL,home loan balance transfer,Emaralde,Fixed deposit,education loan,Insta home loan,business loan,money multiplier FD,FD Xtra,Flexi cash,loan against securities,loan against property,Manchester United,gold loan,loan against car,new car loan,Travel insurance,life insurance,old car loan,RubyX,recurring deposit,Tax saving FD,Sapphiro,names"
203,44,blue-collar,married,secondary,no,575,yes,no,unknown,5,may,477,1,-1,0,unknown,no,"Pradhan mantri awas yojana,recurring deposit,business loan,gold loan,loan against car,loan against property,Manchester United,FD Xtra,new car loan,Insta PL,loan against securities,life insurance,Sapphiro,Emaralde,vehicle insurance,home loan balance transfer,RubyX,Insta car loan,Flexi cash,Fixed deposit,education loan,Insta home loan,money multiplier FD,Travel insurance,old car loan,names,Tax saving FD"
204,35,student,single,unknown,no,298,yes,no,unknown,5,may,611,2,-1,0,unknown,no,"Insta home loan,recurring deposit,vehicle insurance,money multiplier FD,Pradhan mantri awas yojana,Travel insurance,FD Xtra,loan against car,old car loan,Tax saving FD,Sapphiro,Insta car loan,loan against property,loan against securities,names,life insurance,Flexi cash,new car loan,business loan,Manchester United,education loan,home loan balance transfer,gold loan,Emaralde,RubyX,Insta PL,Fixed deposit"
205,35,services,married,secondary,no,0,yes,no,unknown,5,may,471,1,-1,0,unknown,no,"Tax saving FD,Insta PL,RubyX,Sapphiro,life insurance,vehicle insurance,Manchester United,education loan,Pradhan mantri awas yojana,loan against car,Flexi cash,gold loan,recurring deposit,Travel insurance,business loan,new car loan,loan against securities,old car loan,home loan balance transfer,money multiplier FD,Insta car loan,Insta home loan,names,loan against property,Fixed deposit,FD Xtra,Emaralde"
206,50,services,married,secondary,no,5699,yes,no,unknown,5,may,381,2,-1,0,unknown,no,"Insta car loan,business loan,old car loan,Insta home loan,Sapphiro,money multiplier FD,names,education loan,recurring deposit,RubyX,FD Xtra,loan against property,loan against car,Emaralde,Insta PL,Tax saving FD,life insurance,vehicle insurance,Fixed deposit,new car loan,home loan balance transfer,Manchester United,Flexi cash,gold loan,Pradhan mantri awas yojana,Travel insurance,loan against securities"
207,41,management,married,tertiary,no,176,yes,yes,unknown,5,may,42,1,-1,0,unknown,no,"RubyX,gold loan,life insurance,Insta car loan,loan against car,Manchester United,vehicle insurance,Tax saving FD,recurring deposit,Insta PL,loan against securities,Insta home loan,Sapphiro,new car loan,old car loan,business loan,Fixed deposit,Pradhan mantri awas yojana,home loan balance transfer,FD Xtra,names,Emaralde,Flexi cash,education loan,loan against property,money multiplier FD,Travel insurance"
208,41,management,married,tertiary,no,517,yes,no,unknown,5,may,251,1,-1,0,unknown,no,"old car loan,home loan balance transfer,Sapphiro,life insurance,loan against car,RubyX,loan against securities,money multiplier FD,Flexi cash,business loan,Insta car loan,Travel insurance,recurring deposit,Pradhan mantri awas yojana,Emaralde,FD Xtra,vehicle insurance,education loan,Tax saving FD,names,Insta PL,Insta home loan,gold loan,loan against property,Manchester United,new car loan,Fixed deposit"
209,39,services,single,unknown,no,257,yes,no,unknown,5,may,408,1,-1,0,unknown,no,"Pradhan mantri awas yojana,home loan balance transfer,gold loan,Fixed deposit,loan against property,Manchester United,Insta PL,Emaralde,FD Xtra,Sapphiro,Insta car loan,Travel insurance,Insta home loan,Tax saving FD,business loan,RubyX,names,money multiplier FD,new car loan,life insurance,recurring deposit,education loan,old car loan,loan against car,Flexi cash,vehicle insurance,loan against securities"
210,42,retired,married,secondary,no,56,yes,no,unknown,5,may,215,1,-1,0,unknown,no,"Insta PL,names,Insta car loan,Fixed deposit,RubyX,gold loan,home loan balance transfer,loan against securities,recurring deposit,Flexi cash,Emaralde,Sapphiro,Insta home loan,Tax saving FD,Manchester United,loan against car,new car loan,education loan,old car loan,life insurance,vehicle insurance,loan against property,business loan,money multiplier FD,Pradhan mantri awas yojana,Travel insurance,FD Xtra"
211,38,blue-collar,married,secondary,no,-390,yes,no,unknown,5,may,287,1,-1,0,unknown,no,"vehicle insurance,Pradhan mantri awas yojana,RubyX,Insta home loan,old car loan,business loan,new car loan,Emaralde,loan against securities,home loan balance transfer,Insta car loan,loan against property,FD Xtra,Flexi cash,Manchester United,recurring deposit,Travel insurance,names,life insurance,Fixed deposit,money multiplier FD,loan against car,Tax saving FD,Sapphiro,Insta PL,gold loan,education loan"
212,53,retired,married,secondary,no,330,yes,no,unknown,5,may,216,2,-1,0,unknown,no,"Insta car loan,names,loan against property,loan against securities,life insurance,Emaralde,old car loan,Fixed deposit,education loan,Sapphiro,RubyX,loan against car,Flexi cash,FD Xtra,Pradhan mantri awas yojana,gold loan,new car loan,recurring deposit,Travel insurance,home loan balance transfer,business loan,vehicle insurance,money multiplier FD,Insta PL,Manchester United,Tax saving FD,Insta home loan"
213,59,housemaid,divorced,primary,no,195,no,no,unknown,5,may,366,2,-1,0,unknown,no,"loan against property,gold loan,Manchester United,business loan,FD Xtra,money multiplier FD,Travel insurance,Pradhan mantri awas yojana,Flexi cash,home loan balance transfer,loan against securities,Tax saving FD,vehicle insurance,old car loan,Emaralde,new car loan,Fixed deposit,education loan,Insta car loan,Insta home loan,life insurance,names,Insta PL,Sapphiro,loan against car,RubyX,recurring deposit"
214,36,services,married,secondary,no,301,yes,no,unknown,5,may,210,1,-1,0,unknown,no,"Insta PL,Sapphiro,Insta home loan,Tax saving FD,names,loan against property,loan against car,gold loan,vehicle insurance,recurring deposit,Flexi cash,FD Xtra,home loan balance transfer,RubyX,loan against securities,life insurance,money multiplier FD,new car loan,Insta car loan,Emaralde,business loan,Pradhan mantri awas yojana,old car loan,education loan,Manchester United,Travel insurance,Fixed deposit"
215,54,blue-collar,married,primary,no,-41,yes,no,unknown,5,may,288,1,-1,0,unknown,no,"new car loan,Travel insurance,loan against securities,Manchester United,home loan balance transfer,recurring deposit,Flexi cash,loan against property,loan against car,business loan,Insta car loan,Fixed deposit,Emaralde,RubyX,money multiplier FD,Tax saving FD,old car loan,Insta PL,life insurance,Pradhan mantri awas yojana,education loan,FD Xtra,vehicle insurance,Sapphiro,names,Insta home loan,gold loan"
216,40,technician,married,tertiary,no,483,yes,no,unknown,5,may,168,1,-1,0,unknown,no,"Tax saving FD,vehicle insurance,Insta car loan,Flexi cash,Emaralde,business loan,Manchester United,recurring deposit,old car loan,Pradhan mantri awas yojana,new car loan,loan against car,Insta PL,Fixed deposit,home loan balance transfer,loan against property,Travel insurance,Sapphiro,education loan,FD Xtra,Insta home loan,loan against securities,names,money multiplier FD,life insurance,gold loan,RubyX"
217,47,unknown,married,unknown,no,28,no,no,unknown,5,may,338,2,-1,0,unknown,no,"Insta car loan,Emaralde,life insurance,business loan,money multiplier FD,old car loan,Tax saving FD,Insta home loan,gold loan,recurring deposit,home loan balance transfer,Fixed deposit,loan against property,RubyX,Manchester United,vehicle insurance,Flexi cash,Insta PL,Sapphiro,loan against securities,education loan,new car loan,FD Xtra,names,Travel insurance,Pradhan mantri awas yojana,loan against car"
218,53,unemployed,married,unknown,no,13,no,no,unknown,5,may,410,3,-1,0,unknown,no,"Sapphiro,Insta car loan,Travel insurance,names,life insurance,Insta home loan,education loan,RubyX,vehicle insurance,business loan,Pradhan mantri awas yojana,money multiplier FD,loan against car,gold loan,Flexi cash,Emaralde,old car loan,Insta PL,recurring deposit,Manchester United,Fixed deposit,FD Xtra,Tax saving FD,loan against property,loan against securities,new car loan,home loan balance transfer"
219,46,housemaid,married,primary,no,965,no,no,unknown,5,may,177,1,-1,0,unknown,no,"loan against car,FD Xtra,recurring deposit,Pradhan mantri awas yojana,Insta PL,Insta home loan,business loan,Travel insurance,home loan balance transfer,Sapphiro,old car loan,names,Insta car loan,new car loan,vehicle insurance,Tax saving FD,gold loan,Flexi cash,education loan,loan against securities,life insurance,loan against property,money multiplier FD,RubyX,Emaralde,Manchester United,Fixed deposit"
220,39,management,married,tertiary,no,378,yes,yes,unknown,5,may,127,2,-1,0,unknown,no,"old car loan,Sapphiro,business loan,life insurance,Travel insurance,Tax saving FD,Emaralde,RubyX,Insta car loan,FD Xtra,new car loan,education loan,Fixed deposit,gold loan,Pradhan mantri awas yojana,recurring deposit,loan against securities,names,Insta PL,money multiplier FD,Flexi cash,Manchester United,home loan balance transfer,loan against property,vehicle insurance,Insta home loan,loan against car"
221,40,unemployed,married,secondary,no,219,yes,no,unknown,5,may,357,1,-1,0,unknown,no,"Emaralde,old car loan,recurring deposit,Fixed deposit,loan against property,Insta PL,life insurance,RubyX,loan against car,money multiplier FD,Flexi cash,Insta car loan,business loan,names,vehicle insurance,gold loan,new car loan,Insta home loan,Pradhan mantri awas yojana,home loan balance transfer,Manchester United,Sapphiro,Tax saving FD,Travel insurance,FD Xtra,loan against securities,education loan"
222,28,blue-collar,married,primary,no,324,yes,no,unknown,5,may,175,1,-1,0,unknown,no,"Fixed deposit,Insta home loan,Flexi cash,recurring deposit,Insta PL,Tax saving FD,loan against property,home loan balance transfer,RubyX,old car loan,Insta car loan,vehicle insurance,Manchester United,Emaralde,life insurance,new car loan,education loan,loan against securities,money multiplier FD,loan against car,Pradhan mantri awas yojana,names,Travel insurance,business loan,Sapphiro,FD Xtra,gold loan"
